x^2-x-14802 59209 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[-51],[52]] 1 [1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,1,2,2,2,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<59209,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[876411618,59209,1]>,[[-29604,-1],[29605,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[59209],[1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,59209,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[59209],[3],1,[1.000000000,3.152952460,1.519053841],<"1.59209.2t1.1",1>,[2,1]>]
x^3-x^2+22*x+32 -5^2*823 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 53 x-1 5 [[17071894],[167243585],[-184315478]] 2 [1,2,2,2,2,3,2,2,2,2,3,3,2,2,2,1,3,2,2,3,2,3,3,1,3,2,3,3,3,3,2,1,3,3,2,2,2,1,3,2,2,1,2,2,2,3,3,3,3,2,3,3,3,1,1,2,3,2,2,3,2,3,2,2,3,2,2,3,2,3,2,1,2,2,3,2,3,3,2,3,1,2,2,2,1,2,2,2,2,3,2,3,2,2,2,1,3,1,3,2,2,2,3,3,3,2,2,2,3,3,1,3,2,2,1,1,1,3,2,3,2,1,1,2,2,3,2,2,1,3,2,1,2,2,2,3,2,2,2,3,1,2,1,3,2,3,3,2,3,2,2,2,3,3,3,2,2,1,1,3,3,2,3,3,3,2,1,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[498791,250704,-225206]>,<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[80,0],[30,0],[5,0],[1,0]]>,[[[11936682652042,-17873516584135],[-8957994914267,289374124898],[-8596277258144,-4298138629072]],[[2,0],[1,0],[0,0]],[[-11936682652043,17873516584135],[8957994914266,-289374124898],[8596277258144,4298138629072]]]>,<823,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-7079367770324223460613182659924704219742824388007810334424,829641093120740680257797089566800085443234396067031040898,1]>,[[829641093120740680257797089566800085443234396067031039511,0],[-829641093120740680257797089566800085443234396067031040204,-1],[694,1]]>*] [x,x^2-x+206,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,5,823],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,823,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,5,823],[1,2,4],1,[1.000000000,0.9855813221,1.119045480],<"notfaithful",0>,[3,2]>,<2,5^2*823,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[2,5,823],[1,4,5],1,[1.000000000,3.859338366,1.786563466],<"2.5e2_823.3t2.1",1>,[3,2]>]
x^3-x^2+2*x+27 -5^2*823 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 79 x-1 5 [[-1505040664],[-1312119158],[-259896576]] 2 [3,2,2,2,2,3,2,2,2,2,3,3,2,2,2,3,3,2,2,3,2,1,1,1,3,2,3,3,1,1,2,3,1,3,2,2,2,3,1,2,2,3,2,2,2,1,3,1,3,2,3,1,3,1,3,2,1,2,2,1,2,3,2,2,3,2,2,1,2,3,2,3,2,2,1,2,3,3,2,3,3,2,2,2,1,2,2,2,2,3,2,3,2,2,2,3,3,3,1,2,2,2,3,3,1,2,2,2,3,3,3,1,2,2,3,3,1,3,2,1,2,1,1,2,2,3,2,2,3,1,2,3,2,2,2,1,2,2,2,3,3,2,1,3,2,3,3,2,3,2,2,2,3,3,1,2,2,3,1,3,1,2,3,1,1,2,3,1] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[35,0],[10,0],[5,0],[1,0]]>,[[[5425764841837,26554740331075],[3110771842653,6323757503358],[-144687062449,9464399632838]],[[2,0],[1,0],[0,0]],[[-5425764841838,-26554740331075],[-3110771842654,-6323757503358],[144687062449,-9464399632838]]]>,<823,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-4166644248242269499837685467593829738185755626369234431153,-3337243692686849554196529255050897204229298760869944159914,1]>,[[-3337243692686849554196529255050897204229298760869944160687,0],[3337243692686849554196529255050897204229298760869944160301,-1],[387,1]]>*] [x,x^2-x+206,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,823],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,823,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,823],[2,4],1,[1.000000000,0.9855813221,1.119045480],<"notfaithful",0>,[3,2]>,<2,5^2*823,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[5,823],[4,5],1,[1.000000000,0.6092638328,0.7660149846],<"2.5e2_823.3t2.2",1>,[3,2]>]
x^3-x^2-18*x+47 -5^2*823 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 13 x-1 5 [[164354],[71860],[135080]] 2 [3,2,2,2,2,1,2,2,2,2,3,3,2,2,2,3,1,2,2,1,2,3,3,1,1,2,1,3,3,3,2,3,3,1,2,2,2,3,3,2,2,3,2,2,2,3,3,3,1,2,3,3,3,1,3,2,3,2,2,3,2,1,2,2,1,2,2,3,2,1,2,3,2,2,3,2,3,3,2,1,3,2,2,2,1,2,2,2,2,1,2,3,2,2,2,3,1,3,3,2,2,2,3,1,3,2,2,2,1,1,3,3,2,2,3,3,1,3,2,3,2,1,1,2,2,3,2,2,3,3,2,3,2,2,2,3,2,2,2,1,3,2,1,3,2,3,1,2,3,2,2,2,1,3,3,2,2,3,1,1,3,2,3,3,3,2,3,3] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,6,3,[[2,3,1],[3,2,1]],[[1,2,3],[2,1,3],[2,3,1]],[3,2,1],[1,2,3],[1],[[[2,3,1]]],20,<<[],[2,4,1]>,[[15,0],[-10,0],[5,0],[1,0]]>,[[[6149200154082,-20767257833115],[8438987238123,8987865201093],[-1591557686939,8740964320593]],[[2,0],[1,0],[0,0]],[[-6149200154083,20767257833115],[-8438987238124,-8987865201093],[1591557686939,-8740964320593]]]>,<823,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[1208552115170281183969103706606656940957998799041772031649,-8151760025791135966545865854097629208493254760212825606284,1]>,[[-8151760025791135966545865854097629208493254760212825607263,0],[8151760025791135966545865854097629208493254760212825606774,-1],[490,1]]>*] [x,x^2-x+206,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,823],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,823,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,823],[2,4],1,[1.000000000,0.9855813221,1.119045480],<"notfaithful",0>,[3,2]>,<2,5^2*823,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1]],[[1],[-1]]],[5,823],[4,5],1,[1.000000000,0.7508922283,0.7800818663],<"2.5e2_823.3t2.3",1>,[3,2]>]
x^2+7637 -2^2*7*1091 0 1 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 3 x-1 5 [[25],[-25]] 2 [1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,2,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<2,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[2],[[[2,1]]],20,<[],[7638,2,1]>,[[1,1],[-1,-1]]>,<7,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7637,0,1]>,[[0,-1],[0,1]]>,<1091,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[7637,0,1]>,[[0,-1],[0,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[2,7,1091],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,2^2*7*1091,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[2,7,1091],[3,3,3],1,[1.000000000,1.078474131,1.069811476],<"1.2e2_7_1091.2t1.1",1>,[2,1]>]
x^3-x^2+28*x+28 -2^2*7*1091 1 1 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 47 x-1 5 [[38006366],[68110385],[-106116750]] 2 [1,3,2,1,2,2,3,3,2,2,3,2,2,3,1,2,2,3,1,2,2,3,2,1,2,2,2,2,1,2,2,2,2,2,2,1,1,3,2,3,1,2,3,1,2,3,3,2,3,3,3,3,3,3,1,3,1,2,2,1,1,2,2,2,2,2,2,2,2,3,2,2,2,3,3,1,3,2,3,2,3,2,3,2,1,2,3,2,2,2,2,3,2,2,2,2,2,2,3,3,3,2,2,2,2,1,3,3,3,2,2,2,2,2,3,1,2,3,1,3,3,1,2,3,2,3,2,2,2,1,2,2,2,2,2,2,1,2,2,3,1,3,2,2,1,2,1,2,2,3,3,2,3,3,2,3,2,2,2,2,3,3,1,3,3,2,3,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<2,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[2],[[[1,3,2]]],20,<[],[213894,106998,1]>,[[213993,0],[2,-131070],[48150,131070]]>,<7,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[18454970125396728,13593234854713206,1]>,[[13593234854713207,0],[-13593234854713206,-1],[0,1]]>,<1091,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-786708767803358102863202455529057418916622041673006774903028,181671689533775318857983918784706303776528831459987249579544,1]>,[[181671689533775318857983918784706303776528831459987249577787,0],[-181671689533775318857983918784706303776528831459987249578665,-1],[879,1]]>*] [x,x^2+7637,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,7,1091],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,2^2*7*1091,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[2,7,1091],[4,4,4],1,[1.000000000,1.078474131,1.069811476],<"notfaithful",0>,[3,2]>,<2,2^2*7*1091,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[2,7,1091],[4,4,4],1,[1.000000000,1.561111996,1.205871375],<"2.2e2_7_1091.3t2.1",1>,[3,2]>]
x^3-73*x-53 59209 3 0 6 "S3" [[2,3,1],[2,1,3]] [<1,1,[1,2,3]>,<2,3,[2,1,3]>,<3,2,[2,3,1]>] [[1,1,1],[1,2],[3]] 17 x-1 5 [[602657],[-309762],[-292895]] 1 [3,3,1,2,2,2,1,1,2,3,2,3,3,3,1,2,2,3,2,2,3,3,1,2,2,1,2,2,3,2,2,2,3,2,2,3,2,3,2,3,3,2,2,1,3,3,2,2,3,2,2,1,3,2,3,3,2,2,3,2,3,2,2,2,3,3,3,3,1,3,2,3,3,2,2,3,3,1,2,3,2,3,1,2,2,2,1,1,2,2,2,3,3,3,2,2,2,3,3,1,2,3,2,3,3,2,2,3,1,2,3,3,2,3,2,2,3,3,2,3,2,2,2,2,3,3,2,2,3,3,2,3,3,2,3,3,2,2,3,1,3,2,3,2,3,2,3,2,1,2,2,2,2,1,3,2,2,2,1,2,1,2,3,2,2,2,2,2] [[*[1,1,1],"CYC",0,1*],[*[1,2],"CYC",0,2*],[*[3],"CYC",0,3*]] [*<5,1,1,[],[[1,2,3]],[1,2,3],[1],[1],[[]],20,[],[-1589830565117,2390104809401,-800274244284]>,<59209,2,2,[[1,3,2]],[[1,2,3],[1,3,2]],[1,2,3],[1,2],[1],[[[1,3,2]]],20,<[],[-13539049642297435947623857590614479835260923397961327387678847622969814055972140419266584510706,-79620614415975552431402563267561229249551128344821444592447765169274540090065487720634610677661,1]>,[[-79620614415975552431402563267561229249551128344821444592447765169274540090065487720634610728757,0],[79620614415975552431402563267561229249551128344821444592447765169274540090065487720634610703209,-1],[25548,1]]>*] [x,x^2-x-14802,0] [1,2,3] <[1],[2],[3]> [<1,1,1,[[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,59209],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[3,2]>,<1,59209,1,[[1],[-1],[1]],[[[1],[-1]],[[1],[1]],[[1],[-1]],[[1]]],[5,59209],[1,4],1,[1.000000000,3.152952460,1.519053841],<"notfaithful",0>,[3,2]>,<2,59209,1,[[2],[0],[-1]],[[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[-1]]],[5,59209],[1,4],1,[1.000000000,0.6991624239,0.7435055728],<"2.59209.3t2.1",1>,[3,2]>]
x^4-x^3+9*x^2+18*x+324 89*179^2 0 2 8 "D8" [[2,1,4,3],[1,4,3,2]] [<1,1,[1,2,3,4]>,<2,1,[3,4,1,2]>,<2,2,[2,1,4,3]>,<2,2,[3,2,1,4]>,<4,2,[4,1,2,3]>] [[1,1,1,1],[1,1,2],[2,2],[4]] 17 x-1 6 [[-4927683],[2240674],[-844159],[3531169]] 3 [3,4,2,5,3,4,1,4,5,4,4,5,5,4,2,3,4,4,1,3,3,3,4,1,3,4,5,2,3,5,5,3,5,2,4,4,3,5,3,1,1,5,4,4,5,1,5,3,2,5,3,4,5,3,3,3,3,3,3,5,3,5,3,3,5,1,3,4,1,5,5,4,1,2,5,4,4,4,2,1,4,5,5,4,4,2,3,5,3,3,3,1,2,5,4,4,1,5,3,4,5,4,5,5,5,5,3,4,5,1,2,1,4,2,3,3,1,4,4,3,4,3,5,4,3,3,4,4,5,2,5,4,3,3,2,3,4,5,2,2,2,3,2,5,5,5,5,4,5,4,4,3,5,4,2,2,5,3,2,4,1,5,5,1,2,1,5,3] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,4*],[*[2,2],"RES",<[1],x^2>,[<x+18,2>,<x^2-81*x+1440,3>]*],[*[4],"CYC",0,5*]] [*<2,2,1,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[2,1,4,3],[1,3],[1],[[]],20,<[],[1,1,1]>,[[288850,100945],[187905,-100945],[-213036,50682],[260570,-50682]]>,<3,2,1,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,4,3],[1,4],[1],[[]],20,<[],[2,2,1]>,[[-226523735,0],[68134023,0],[-131022795,-16507407],[-98007981,16507407]]>,<89,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,4],[1],[[[1,2,4,3]]],20,<[],[-45424825700411955453679902091393234346,469002259392333629469889138356168602408,1]>,[[-102938351513165609736147567376273432860,0],[-400359046885351058728646173676399291994,0],[-469002259392333629469889138356168602377,-1],[31,1]]>,<179,2,2,[[2,1,4,3]],[[1,2,3,4],[2,1,4,3]],[1,2,3,4],[1,3],[1],[[[2,1,4,3]]],20,<[],[30814492249596801195356442282363642207868082,-25237525188235087784325948407509989029082457,1]>,[[25237525188235087784325948407509989029082632,-1],[175,1],[296868598965041097770792040407891804738921788,-2746513402369621630846841254776587919195336],[-322106124153276185555117988815401793768004594,2746513402369621630846841254776587919195336]]>*] [x,x^2-x+45,x^2-x-22,x^2-x+3983,0] [1,2,2,2,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[2,3,89,179],[1,1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,3]>,<1,179,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[2,3,89,179],[3,1,1,6],1,[1.000000000,1.174068298,0.9221228348],<"notfaithful",0>,[4,3]>,<1,89,1,[[1],[1],[1],[-1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1]]],[2,3,89,179],[1,4,6,1],1,[1.000000000,1.464441402,1.222497768],<"notfaithful",0>,[4,3]>,<1,89*179,1,[[1],[1],[-1],[-1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[1]],[[1],[-1]],[[1]]],[2,3,89,179],[3,3,6,6],1,[1.000000000,0.5973647554,0.7550352257],<"notfaithful",0>,[4,3]>,<2,89*179,1,[[2],[-2],[0],[0],[0]],[[[1],[-2],[1]],[[1],[2],[1]],[[1],[0],[-1]],[[1],[0],[-1]],[[1],[0],[1]],[[1],[-1]]],[2,3,89,179],[3,3,6,6],1,[1.000000000,1.139738257,1.004665304],<"2.89_179.4t3.2",1>,[4,3]>]
x^4-x^3+2*x^2+x-4 -5^2*823 2 1 24 "S4" [[2,3,4,1],[2,1,3,4]] [<1,1,[1,2,3,4]>,<2,3,[2,1,4,3]>,<2,6,[2,1,3,4]>,<3,8,[2,3,1,4]>,<4,6,[2,3,4,1]>] [[1,1,1,1],[1,1,2],[1,3],[2,2],[4]] 7 x^2+6*x+3 5 [[2152,-6843],[4349,0],[711,0],[-7211,6843]] 3 [4,5,5,3,5,4,3,3,5,3,2,2,5,3,3,4,4,3,5,4,3,4,4,2,4,5,4,2,4,4,3,4,4,4,3,5,5,4,4,3,5,4,5,5,3,4,2,4,4,5,2,4,2,2,4,5,4,5,5,4,5,4,5,5,4,5,3,4,3,4,5,4,3,3,4,5,2,2,3,4,4,5,5,5,2,3,3,5,5,4,3,1,3,5,3,4,4,4,4,5,5,5,2,4,4,3,5,5,4,4,4,4,5,5,4,4,2,1,3,4,3,1,2,5,5,2,3,5,4,4,3,4,3,3,3,4,5,3,3,4,4,5,1,1,3,2,4,3,2,5,3,3,4,2,4,5,3,4,2,4,4,5,2,4,4,5,4,4] [[*[1,1,1,1],"CYC",0,1*],[*[1,1,2],"CYC",0,3*],[*[1,3],"CYC",0,4*],[*[2,2],"CYC",0,2*],[*[4],"CYC",0,5*]] [*<5,4,2,[[3,4,2,1]],[[1,2,3,4],[2,1,4,3],[3,4,2,1],[4,3,1,2]],[3,4,2,1],[1,2,5,5],[1],[[[2,1,4,3]]],20,<<[],[2,4,1]>,[[-21027599768170,-28960598778935],[-23078147409275,12302784205525],[1,0]]>,[[[23078147409277,-12302784205521],[-1,0]],[[2,4],[1,0]],[[15585416179761,-46374634273329],[6745061270153,-4291265440670]],[[-38663563589039,-36690013161779],[-6745061270153,4291265440670]]]>,<823,2,2,[[1,2,4,3]],[[1,2,3,4],[1,2,4,3]],[1,2,3,4],[1,3],[1],[[[1,2,4,3]]],20,<[],[4138309236549107344625289795232672429351919096542310560149,10112670879783448277741447426861322124026922248474542988912,1]>,[[-4195821644992456279861698736410387674557478035888250781334,0],[-6014923354568709092189269737595214490820003090366576317356,0],[-10112670879783448277741447426861322124026922248474542988711,-1],[201,1]]>*] [x,x^2-x+206,x^3-5*x-7,0,0] [1,2,3,4,5] <[1],[2],[3],[4],[5]> [<1,1,1,[[1],[1],[1],[1],[1]],[[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]],[[1],[-1]]],[5,823],[1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[4,5]>,<1,823,1,[[1],[1],[-1],[1],[-1]],[[[1],[-1]],[[1],[-1]],[[1],[1]],[[1],[-1]],[[1],[1]],[[1]]],[5,823],[3,6],1,[1.000000000,0.9855813221,1.119045480],<"notfaithful",0>,[4,5]>,<2,823,1,[[2],[2],[0],[-1],[0]],[[[1],[-2],[1]],[[1],[-2],[1]],[[1],[0],[-1]],[[1],[1],[1]],[[1],[0],[-1]],[[1],[-1]]],[5,823],[3,6],1,[1.000000000,0.6424505918,0.7701568296],<"notfaithful",0>,[4,5]>,<3,5^2*823^2,1,[[3],[-1],[-1],[0],[1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[1],[-1],[-1]],[[1],[0],[0],[-1]],[[1],[-1],[1],[-1]],[[1],[-1]]],[5,823],[6,6],1,[0,0,0],<"3.5e2_823e2.6t8.1",1>,[4,5]>,<3,5^2*823,1,[[3],[-1],[1],[0],[-1]],[[[1],[-3],[3],[-1]],[[1],[1],[-1],[-1]],[[1],[-1],[-1],[1]],[[1],[0],[0],[-1]],[[1],[1],[1],[1]],[[1],[1]],[[1],[-2],[1]]],[5,823],[6,7],1,[1.000000000,0.7080121702,0.8830014083],<"3.5e2_823.4t5.1",1>,[4,5]>]
x^2-x-4829 3*47*137 2 0 2 "C2" [[2,1]] [<1,1,[1,2]>,<2,1,[2,1]>] [[1,1],[2]] 7 x-1 5 [[-5520],[5521]] 1 [2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,2,2,1,1,2,2,1,1,1,2,1,2,2,1,1,2,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,1,2] [[*[1,1],"CYC",0,1*],[*[2],"CYC",0,2*]] [*<3,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-4827,3,1]>,[[-1,-1],[2,1]]>,<47,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-4277,47,1]>,[[-23,-1],[24,1]]>,<137,2,2,[[2,1]],[[1,2],[2,1]],[1,2],[1,2],[1],[[[2,1]]],20,<[],[-137,137,1]>,[[-68,-1],[69,1]]>*] [x,0] [1,2] <[1],[2]> [<1,1,1,[[1],[1]],[[[1],[-1]],[[1],[-1]]],[3,47,137],[1,1,1],1,[1.000000000,0.0000000000,1.644934067],<"notfaithful",0>,[2,1]>,<1,3*47*137,1,[[1],[-1]],[[[1],[-1]],[[1],[1]],[[1]]],[3,47,137],[3,3,3],1,[1.000000000,0.7100623071,0.7909255646],<"1.3_47_137.2t1.1",1>,[2,1]>]
